state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
NY,97.13515813897779,418.7567582639863,338-7683,no,yes,21.707398188542662,131.68999395460037,130.6144619149829,25.856411854891363,218.5559360247448,60.93393699595427,16.520017815312492,71.28667982406343,78.92263106224966,1.5355896586900744,9.40640427504842,3.6578115691857236,5.16114690168271,-1.3637923600017605,False
SC,52.57823879737997,406.6621813199932,367-2227,no,yes,-0.8751466139682585,192.94022446484558,108.7625439958675,29.260014465224803,271.8240779507892,97.26895187653477,21.167625680791048,240.34914229426673,89.13825211258028,10.691013406170619,9.476225580107027,8.751243371976631,1.1537800895454802,0.3599968659403845,False
WA,61.26257645167708,407.8530426768192,336-1462,no,yes,0.49921126202988403,220.39523703990244,55.5602799400212,38.47801590993785,214.6936401350213,112.7805491884068,20.699139691027455,250.05489686093273,133.37640967444344,11.691642157105582,6.0081116010262585,4.307098706169779,2.8565739171563997,4.201733127481325,False
KY,7.0856883602886676,408.85224789363883,416-3649,no,no,-3.8236303195030095,185.718094474257,114.32999054785904,32.99355955587624,190.28735083083635,65.57132848441098,12.446112956259473,284.6964894632453,56.78032590554609,13.289882261654524,8.152255737298738,9.241700722069105,3.043330951245711,3.755459123252386,False
ND,95.3606575672854,414.95315408159837,371-6284,no,no,-0.09270740516153149,157.83841993436,118.09588806678259,30.152372754943368,266.9747795581072,69.26078427410066,25.74951341134586,228.57274582101067,68.9407152676543,12.802887772147553,11.108009643794794,4.832480909496335,5.078097130372093,1.4298343473319206,False
MO,86.05925469141441,413.9987637080227,406-4840,no,no,3.0320502490990493,150.97839522113333,81.80415585544762,27.12209386658042,222.4901507255767,114.7075212172233,17.09473066091937,204.11215024458633,125.3951451229211,10.14709852793007,7.910954708977984,2.047593579453618,3.0031325773955873,4.166387942730417,True
RI,79.72224430351332,404.9014856473115,393-6840,no,no,2.2438221381482504,177.50732497747558,70.0049038365258,30.040631884317417,252.24370515736504,86.70316770868851,25.03677993671212,273.00505508474765,100.06384296032958,9.704298260403563,16.131401152045242,5.320435433263557,2.346891633187682,1.4437683236315468,False
ND,140.44971549754663,413.97833088189395,401-7359,no,yes,-1.1703681530533316,126.93993583307204,99.87890261195862,22.430146391020077,179.11325101521936,64.7663593811213,15.158796416637921,139.4604233029862,126.96503068736374,6.745081767470147,6.999654198025723,-1.6566336172585614,5.359754817717125,-1.6903771803760557,False
NC,123.9898826224688,405.8525951745644,352-4401,yes,yes,27.206254181434428,196.73954824071788,127.3441600246358,32.25992433087732,73.28993253627146,79.43228192929314,7.845141644512709,179.66472176348043,83.29025623052482,9.3187548688472,1.6600723868192384,3.3603804118446923,-0.2776023053021206,2.064642674846456,True
AL,66.26833776861352,411.54678663775246,376-7145,no,yes,0.9196606129296532,146.30492307880536,69.69590983887831,24.52406385528451,249.13806893233223,164.36080828916766,25.720092796532484,128.84357195045723,99.65852040073864,8.364378044857823,15.49982460563836,5.061752703230136,3.9084084287523795,4.225076145713722,False
ND,126.93655670918297,406.4086423166588,411-5677,no,no,-4.634856500415,227.68081083408885,104.03383358152816,36.30859432059601,174.31654525280925,128.50204999463057,14.419704397888694,189.34689280493924,99.29489033417585,8.21161677928987,11.778464090923993,9.125023873426816,5.97214496440337,2.492612736688285,False
SD,170.6342604567684,405.9058165584671,341-7112,no,no,2.2203082317653546,192.8846675048287,96.27147347445475,35.63405902868844,166.7143971429167,92.95552396682938,13.746133953790855,163.3798221773305,55.98244437609892,7.211064960995255,11.802972423524457,-0.20500050077517074,4.412320455320974,0.26381890887007897,False
MN,115.33022994002845,416.1675730905859,344-3160,no,yes,33.57282508423352,269.28720452471947,82.33120119230549,46.56031463790169,177.86340977038256,146.9717626758922,13.760321601851881,167.76211786075936,103.7555163346468,9.63779311977525,12.25474506873561,0.3080098790038446,1.604317527559941,5.200496563667947,False
WI,74.32550613021002,511.2021836748286,402-1942,no,no,36.6626006411548,192.09898579880866,91.07345005652897,31.09777507935077,246.3048794314583,96.48169908286907,18.91643346160196,137.67150622785562,96.63889677553921,6.567166712130889,11.769919627548367,2.7712302395428354,2.3066609174252317,4.089970829000507,False
AL,150.17244466271856,406.19224142083823,394-9121,no,no,24.546069028847068,176.27848115603587,89.86840283192522,31.26271392532517,185.6800956674456,66.2935883242198,15.300351357529484,267.2073785202218,51.14317918011511,8.75318335710863,8.157837982102405,3.9497314255542486,0.5830239440312335,1.4624710509020569,False
MS,39.42245315958571,407.47954273887376,403-1769,no,yes,1.8362924504156666,132.0400255273443,93.53446932284606,24.618695419988665,163.34372867675435,96.27598228196977,12.740318275282789,154.76186014694542,105.37133829927457,3.5242566336408307,11.998748555502516,7.028260176159746,5.175843168083769,-0.5516270727977477,False
ID,41.58669447039985,411.28351467577494,358-5826,no,no,40.7989823263716,146.30458520204948,74.47826972466407,27.16558465090877,170.03294017727296,88.99882906650298,11.909486071735547,215.8150460529699,99.40681488825985,13.311553872260298,2.9645347356199525,4.987672238676386,-0.5957866689043194,3.189136127788217,False
AL,42.30254985550312,414.0113200996346,419-5171,no,no,-0.6621010629441609,252.87812495803055,101.02220010140962,40.904722773667196,211.83922421189146,105.08692696132275,17.669037783644058,160.47378988790626,66.70709618962226,3.6725446214626047,12.467317683602355,5.460479977101433,3.9368030040481594,-0.9001415568285267,False
HI,112.07529641467086,408.7979638014047,350-5883,no,no,-2.739686930424289,123.68778071574451,91.01392259371056,15.012322368240905,210.4669283583357,117.14233265146997,18.439573138863487,130.17709566800346,138.89460544048782,5.4855762185614125,9.244241472794293,8.873790206178128,-0.6130228004361373,-1.2800794481462916,False
ME,127.71595176251431,409.6498757792282,405-3533,no,yes,1.1914958134234328,209.62419909266038,66.45683528210286,36.76077216979276,217.7595224200146,78.08311326017649,16.648189198142873,153.56003797633582,61.660061381219464,8.676233948844997,8.04174371697949,0.742778805886386,7.224181833458632,1.4457813705305829,False
GA,149.61739135023677,508.57390583661737,348-4316,no,no,1.3522747695537156,179.2063438145192,97.70311110447739,28.636260736323536,171.35697807304356,109.59099488715492,14.045100390546782,150.3304065986737,104.87662740437868,3.160785776630028,12.7550411991122,4.075200491307388,1.0242057494979355,5.438763437016906,True
NE,135.44862735332416,410.10370972105505,343-5219,yes,no,3.570255603931779,246.51539846005275,93.85271034823859,42.354655011961,167.58757402266136,85.21066508769198,17.30300894913042,297.84285651748183,102.97407872307345,11.126878765766943,16.30922016666905,5.705065468371767,3.2750434283906507,4.583850449946676,False
CT,159.73342557199305,506.96861615697304,377-7561,no,no,48.016100525721185,226.39805998223315,96.55538366987986,40.13054077667248,185.2703163750989,80.33714471230996,13.160937717635163,255.64585313568682,55.49473916223557,8.966518939667324,10.606010810899985,3.2736419442686486,5.694120079885394,0.11036755834040982,False
IN,145.16109542799677,507.5047444017124,372-4722,no,no,-1.18779065791147,248.8724385984117,82.48319908906376,44.48726622232676,149.82012522129787,84.2743015606146,16.523334507873216,173.69528236195865,110.29699628973322,11.362252604572353,6.561883516511348,2.3061946511726092,0.7538541313570393,-1.5878192836270717,False
NC,90.99432148810753,416.41932373127577,353-5714,no,no,-2.0077251672350296,204.11770307276194,143.36819643275197,38.06948097195706,230.40971537884053,119.61974524573236,17.921952854058,155.7138837483326,103.8993785613349,10.896308157751314,8.537688553600185,4.974892823749123,3.0975424019023925,2.908840970556244,False
OR,85.28485147214113,418.3422424571265,418-8450,no,no,-2.7369828670447727,232.2977682770288,107.68830182232288,42.56271383615461,155.18012844205523,91.53574121312462,13.761808202385067,189.72231397129354,102.63690680711265,7.001656545332304,10.545943482690635,3.9257108469843676,2.6763359890574385,-1.6121546958240307,False
KY,51.380970708135536,415.9868639763674,415-1141,no,no,2.9464486912789405,154.8553192584949,90.75291031842038,30.209097657568044,223.58675329300257,74.5078013265115,21.538326331393048,179.799481734559,110.93083078339282,9.318996513994241,3.968971110485853,1.4022523036604493,2.4263834814166674,1.6167571217972223,False
WY,81.14549470732693,414.919315226932,395-6369,yes,no,-1.556348568555732,295.27814226990574,108.89582546938699,53.80812068647066,178.52980751060736,97.74441404686466,18.558680428779002,272.63328380381523,71.48181844865434,12.766124846117167,11.477346165602384,5.269900403285814,5.321539863945396,-0.24431774285845378,True
WA,144.31707938215342,403.60963250695556,332-7391,no,yes,2.9604597379426143,65.05974778915325,118.64534812208397,13.402435148044335,75.66275480157069,83.1669167718312,7.489641407227042,172.75255742032098,96.9740627682755,7.228413393972669,9.468971072430517,10.085396553452712,1.3532598212465121,8.488111794207185,True
NE,47.25118078793467,410.955105887913,328-8147,no,no,1.0501440817241332,217.1547720583115,73.93018402425183,36.318263721404456,164.78622263761642,103.70555644424803,12.580988964450057,177.56656601720556,114.24577343932857,4.736447014757516,11.852961823344426,0.9599710211579575,5.203820735793396,6.115791315369266,False
ME,69.38130692055952,408.25881907379176,395-6913,no,no,0.659805763187921,170.9856370524298,97.49556028348358,26.351347137535246,154.21477757327446,105.74691813676188,11.624377454459085,228.81376085484723,75.44952667394465,14.904928032368444,19.060884884321613,3.908395726620345,4.754857949692991,0.08105420545189657,False
MA,144.91355047511482,414.28387466085763,371-1187,no,no,-0.6137366251205966,201.3702302061684,95.29550142815901,39.15454050896482,300.88895219366066,72.71998560717537,24.65021516289137,225.93773573531175,121.9354145062605,6.4479724487564285,9.512661687413258,4.172986875950035,7.456931746012481,-1.6892755348171602,False
MA,114.6761481178667,412.7883296356958,390-1612,no,no,1.3213458260045017,212.29681999500485,102.48671020186757,36.74590587043204,202.14416461877084,75.53407442327554,21.18851308692891,281.9977058153125,108.57882100215639,12.95421014228849,14.579526699362017,4.585480602614557,1.7361073756592464,0.467156329893355,False
ND,54.273892306869854,408.1310651616601,344-5967,no,no,24.969058474326395,165.1614000794986,122.80462143825461,30.60741612794847,132.32798380107153,92.19612790504175,10.803708987834531,175.74884288422535,92.82924032039135,6.614804586177672,8.926588505757612,3.6018032376293188,1.6858466168812407,3.5431318480703995,False
NM,69.23652421200335,415.23026273501563,332-1060,no,no,23.26157341706238,253.08478375680778,99.44702589599177,41.31945033795156,260.6531676064292,99.86389638054501,22.717254825311873,226.16252422022495,65.23973158783807,12.036122641458842,7.8263121278746475,3.490854768497001,2.185467389209511,-0.0794975210626987,False
NM,103.60832070882192,511.8888317370805,399-8845,no,no,1.3920095732964004,210.86283199639144,93.8907515773325,37.72784488509127,250.39516205086227,82.29051942981543,19.092485545337563,191.72917662554116,84.52276065632529,10.301893352343965,11.215950591272101,3.5124059311485194,0.9246943216524026,-0.22224939542897415,True
MI,128.97394496157116,510.2732045660254,373-1448,no,no,28.71205578155774,178.17070706757622,104.13950456844697,25.59007334992007,227.0851068730948,88.37592915096234,16.88731220618166,325.804335887446,79.65837524081203,12.5823731639406,7.288588847966714,1.5220975653105446,4.171767213195386,-1.0473455732585637,False
AL,93.06119531959455,410.4567887366688,329-3222,no,no,-1.5966695574776537,154.38385867999278,109.86060620546657,26.019113217998093,153.1816484042695,101.13958164220121,13.23278444810195,189.99686614306825,83.07114880895375,6.9497462717283085,5.755771924898965,7.889778327848876,2.0083202863285416,4.902381426446406,True
WV,111.02498823745537,510.01598805909765,371-6990,yes,no,1.1996535509213024,217.0606114554616,117.02362387592726,36.23317783321542,210.51190258114838,75.93545754677011,17.0705113139098,181.41515268708525,97.47289827591266,5.109697208968233,7.244595996009876,-0.22455632577164675,0.947751580496663,0.84347202180785,False
MI,74.96149331781182,414.7693300103853,366-7247,no,no,34.87202868874287,153.9598323979447,103.99438829501645,27.12521753661037,124.81355733502173,84.59460849191892,9.986588683286326,205.9441981355335,54.975612061396006,9.479602441987621,13.689593795863345,9.179939899706453,1.2944152859167215,1.0352229115345084,False
OH,128.8930623520599,417.12862437249436,388-8797,no,yes,0.977820023515609,234.38653229327434,122.37592824553802,42.58404935320221,247.61458881329,91.39815932820646,18.09186036410702,207.72423040243922,65.8289972351173,10.821754561506124,15.593719858689461,2.372099334479115,2.010070777320749,0.2862339665916024,True
VA,83.33077021794557,508.04311823991713,361-5225,no,no,-0.9077197167083729,142.05146863585693,63.486802110083026,22.27171415673937,194.5863425134815,105.27574384299038,16.42302545405463,108.29038184366237,95.27133421175378,4.046671797019531,10.964379342678253,4.993020407162917,4.847318959763105,0.6761395162825143,False
DE,154.80302903098115,420.6288949065323,364-1134,no,no,-2.418242609361912,200.84492396528375,101.74948608670285,35.899936377840405,189.60176906192805,101.6138540065259,19.328540333266954,193.48791940891135,118.96230541038821,8.330391567308082,6.862345449018708,3.5418828968021234,3.314352510107586,0.4452558568682534,True
WY,79.1534033759117,415.75051495633346,328-8980,no,no,3.470147925028551,124.03651294857605,101.61146827893184,23.58333395327348,173.38432366785744,109.69778185930812,13.003924000573152,255.73453503840472,59.879597701202655,15.20569342801179,10.267936014696025,7.915791287871522,1.8648686223663946,1.5625674270136622,False
OK,77.8405635781872,415.76165850567537,391-1737,no,no,3.0932228215271484,253.31467793922565,95.71959162260949,47.68182316550852,181.634495610636,109.94540954017866,16.954870415506814,266.90689459886664,106.58108775896348,13.752475280319283,9.27068452260242,9.240357280099659,1.8394029610500635,-0.2967919772856247,False
VT,86.62533113208394,416.0501919479452,339-9453,no,no,1.7675699225239223,178.09356587144293,70.14531729061038,31.863255967675066,192.87571323123302,81.8777612698474,9.271273224940103,128.44625968270685,93.3498269447984,8.445529450478023,9.34746410015436,8.46427431520645,2.3825390529121346,3.333395853947999,False
