state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
CT,77.64486146360446,416.51550942475166,411-8140,no,no,45.675114998869375,216.26070586276546,80.48245741278916,35.27357397430862,215.47015178133898,93.52281118155207,22.33770296429313,155.33428555845964,76.91943039774209,10.541303950144338,17.602399901448685,9.130953175136307,1.204219727530878,9.798847720662923,False
TX,35.430262711725625,408.6234863882567,363-4967,no,no,23.374701835873232,138.20288128282607,134.9223144240992,30.555916969529832,172.10698378148484,80.7731392205433,13.504783519983484,139.10720718362782,108.0852127489589,2.264588836450802,13.246290498924816,10.570958795894228,9.597467077812938,-3.464947376121921,False
CT,73.79921761518736,413.7241791248927,404-9348,no,no,8.077151365892977,125.54723501964239,53.1115619095233,20.11310284204067,223.36411099652636,116.8383752496701,20.460368517001513,235.55040944947658,107.13880202260972,12.474417639092987,9.743341741833822,5.536476845566444,-5.576740874564691,2.0053342054475816,False
MI,131.8775939215438,407.3186384297788,363-1413,no,no,27.917446890466532,200.38174082084205,101.78883293598639,40.353117914231646,189.0171125727463,89.80590533268624,15.511602785558924,105.64588497453485,108.86491701981501,2.9412866632742984,8.014068432836165,4.646923397233147,-1.064282479444726,4.666344897651188,False
AK,152.2529639391235,400.6139601826948,384-2908,yes,no,-0.005066162683078318,135.52836531691545,101.37528023615472,18.749397162056646,277.4346595833004,93.93986762853812,27.40201025342359,176.2644404101568,100.20002507999399,11.53158345790511,9.608505287693474,10.195304946260075,3.191837912565155,-7.53603834072273,False
IN,101.71627085601722,405.0805653045389,327-6989,no,no,-2.450980567390099,126.76830423822427,106.56013166631925,20.060191984776278,160.6391914685079,90.43481351749209,16.779158214118308,178.47725258303853,139.59967147646017,4.517612051504262,12.533869378876544,7.954396631576897,-0.9455908516089866,3.786302206937651,False
FL,137.71577134152596,407.9586005803521,390-3401,no,yes,39.281356642310726,179.3632745277851,87.70255855633144,28.120439510397468,199.70151251285301,105.90849165572745,20.82987852111298,127.5208165324762,83.25305385477398,6.904957337453803,10.850559578220485,18.1496616627018,2.391500458532499,0.6935448152468544,True
NH,30.672451463556527,506.9587602640044,402-3370,no,no,4.006786181777744,132.49829536484958,88.1660770325973,23.697941278164585,281.0815045839168,98.2990589309559,23.030770099102266,319.5968672396441,78.70265848410666,14.620656541731954,6.740508733933188,2.3663621991011805,-2.208298998301414,5.726553188523658,False
MI,161.1608066153336,418.1260596528973,372-2296,no,no,7.499133986144053,88.32154250923301,67.41721060649115,16.43187213203528,171.82311809927626,112.85705858342124,10.892200976487615,181.26867312011387,94.31104223914322,14.841597194870362,1.302254604251174,4.278263658541752,1.4392161263685712,0.14216556725032703,False
OK,64.58342904570364,508.6038954039416,354-6183,no,no,5.95262352477821,164.7063610772701,70.97805331361411,29.79112577461681,231.3988267412615,120.19514638147028,22.515315425121027,263.7720984247487,84.3696025127445,14.73371594466764,6.733488279908068,11.328298763870265,3.2653862691901603,7.252186759223555,False
OR,60.09344298364506,403.17493637610244,410-7108,yes,no,25.97571833829076,119.1181347171679,102.32185081209711,21.884153016448696,217.0988318359355,83.65688748917391,25.866701743571,169.86150504697994,120.3164702440579,8.620035688784846,6.900691455626311,8.746461238717584,-0.3777508030233778,2.401690090677503,False
OH,69.35714388974095,413.60951853506043,420-3346,no,no,0.9212761120227668,203.13740478998787,116.70649916912132,39.22657413306558,162.40420025664613,117.4743940394319,19.350052194667185,138.46796885939455,113.8853014643701,-1.2894414066522897,6.885289919650772,5.759059484240283,-0.834837145802052,11.548593647117263,False
VA,143.1179777438734,409.1292991815828,366-4426,no,no,-3.9103893683418107,192.26589033944086,146.14618558945614,27.300680356534308,140.74784868839845,72.02073281905695,19.348293519400766,247.8872264036668,126.83800837182902,8.273758328403622,11.511746405193703,10.701891886994623,-0.30459147191722735,5.733044514576857,False
MS,122.39456781535948,416.6244235941229,336-5920,yes,no,-4.957751562873474,149.90702804125468,114.98174482031028,28.993993334406174,231.03677384580845,112.69586474606908,20.470159244369924,133.91715446369219,91.13631743010842,2.438009560370091,8.29478018077137,0.2845487836220535,7.899337772293186,6.388487389312813,True
NY,97.33789534744446,424.39189565996566,338-7683,no,yes,18.268495471356655,129.42498488650097,124.03615478745729,30.681029637228406,220.58984006186202,65.33484248988567,13.610044538281231,72.31669956015858,78.80657765562417,-0.9310258532748139,7.016010687621051,4.644528922964309,8.447867254206775,-4.909480900004401,False
SC,53.44559699344992,404.6554532999829,367-2227,no,yes,-2.1878665349206465,194.500561162114,109.90635998966877,24.220036163062012,274.860194876973,99.17237969133691,18.524064201977623,245.67285573566681,92.34563028145068,10.737533515426549,11.990563950267566,14.378108429941578,-0.2805497761362994,-3.6000078351490385,False
WA,63.1564411291927,407.632606692048,336-1462,no,yes,1.24802815507471,220.0880925997561,53.400699850053,39.94503977484464,220.08410033755322,109.45137297101701,24.837849227568633,251.63724215233182,139.94102418610862,12.414105392763954,4.820279002565647,6.267746765424448,4.381434792891,9.004332818703313,False
KY,2.714220900721668,410.13061973409714,416-3649,no,no,-9.559075798757524,185.14523618564246,117.82497636964759,35.023898889690585,190.41837707709087,64.92832121102748,6.860282390648678,287.5412236581133,56.45081476386524,14.129705654136309,3.2806393432468415,14.10425180517276,2.9883273781142785,6.388647808130965,False
ND,94.4016439182135,414.8828852039959,371-6284,no,no,-0.23176851290382872,154.29604983589996,119.73972016695649,34.535931887358416,266.1869488952679,72.65196068525164,30.263783528364648,228.68186455252666,70.35178816913576,16.587219430368883,13.820024109486983,4.581202273740837,8.930242825930232,0.5745858683298015,False
MO,84.64813672853602,412.49690927005673,406-4840,no,no,7.580125622747623,150.94598805283331,80.01038963861905,29.300234666451047,226.67537681394182,112.76880304305826,14.731826652298425,204.4303756114658,122.98786280730272,11.597746319825173,5.227386772444962,0.6189839486340452,3.5778314434889684,2.9159698568260413,True
RI,77.80561075878329,400.25371411827876,393-6840,no,no,5.609555345370626,180.51831244368896,74.51225959131447,30.341579710793543,256.6592628934126,89.25791927172129,30.80694984178029,277.2126377118691,103.15960740082396,6.020745651008907,25.028502880113102,8.801088583158894,1.7422290829692049,2.109420809078867,False
ND,139.62428874386657,412.44582720473494,401-7359,no,yes,-2.925920382633329,126.9998395826801,102.69725652989655,23.720365977550195,177.78312753804843,68.91589845280328,14.9469910415948,137.45105825746546,125.41257671840935,7.3527044186753665,5.4991354950643085,-7.141584043146404,10.159387044292812,-5.725942950940139,False
NC,128.47470655617198,402.631487936411,352-4401,yes,yes,23.01563545358607,194.2488706017947,124.86040006158949,30.054810827193297,70.27483134067867,83.08070482323284,10.012854111281772,177.36180440870106,92.72564057631205,11.071887172118004,-4.549819032951903,3.900951029611731,-3.049005763255302,0.6616066871161399,True
AL,63.670844421533786,406.3669665943811,376-7145,no,yes,2.299151532324133,142.56230769701335,69.23977459719576,23.36015963821127,253.09517233083056,164.90202072291913,32.87523199133121,127.40892987614306,94.64630100184658,12.150945112144557,20.5995615140959,8.15438175807534,4.866021071880948,6.062690364284305,False
ND,129.8413917729574,404.02160579164706,411-5677,no,no,-11.587141251037501,225.25202708522212,105.5845839538204,32.301485801490024,169.69136313202313,132.25512498657645,13.429260994721734,189.41723201234808,105.7372258354396,7.749041948224672,11.446160227309985,10.812559683567041,10.070362411008425,4.731531841720712,False
SD,165.58565114192098,402.7645413961677,341-7112,no,no,5.550770579413387,194.06166876207178,95.17868368613689,40.095147571721114,161.93599285729175,91.38880991707344,12.70533488447714,158.54955544332628,58.956110940247285,6.777662402488139,12.407431058811142,-6.512501251937927,6.4108011383024355,-0.8404527278248026,False
MN,114.32557485007112,417.91893272646473,344-3160,no,yes,32.9320627105838,270.31801131179856,81.32800298076373,47.91078659475423,177.35852442595643,154.42940668973048,11.675804004629704,169.95529465189838,100.388790836617,12.874482799438123,13.236862671839027,-3.7299753024903888,-0.684206181100147,10.001241409169868,False
WI,74.81376532552503,513.0054591870714,402-1942,no,no,42.156501602887005,189.69746449702166,91.18362514132242,28.34943769837693,246.61219857864577,97.2042477071727,15.911083654004901,137.17876556963904,103.59724193884801,7.102916780327222,7.524799068870917,2.428075598857088,-0.1433477064369204,7.224927072501266,False
AL,151.9311116567964,403.4806035520956,394-9121,no,no,19.36517257211767,169.6462028900897,86.67100707981305,32.07678481331292,182.500239168614,69.73397081054948,14.310878393823707,269.76844630055456,48.35794795028779,3.9579583927715776,1.494594955256014,5.374328563885621,-3.642440139921916,-0.8438223727448579,False
MS,41.55613289896427,406.6988568471844,403-1769,no,yes,4.5907311260391666,133.30006381836083,86.83617330711516,28.09673854997166,164.0093216918859,95.18995570492443,11.075795688206973,148.40465036736353,104.42834574818642,-1.914358415897924,17.69687138875629,8.570650440399366,9.62460792020942,-4.3790676819943695,False
ID,43.96673617599963,405.7087866894373,358-5826,no,no,40.49745581592901,143.61146300512374,75.19567431166018,30.14396162727192,170.8323504431824,90.49707266625745,8.158715179338866,218.38761513242474,95.51703722064963,18.833884680650748,-1.8886631609501192,4.969180596690965,-3.994466672260798,4.972840319470542,False
AL,41.25637463875781,412.52830024908656,419-5171,no,no,-1.6552526573604023,254.94531239507643,95.05550025352407,38.12180693416799,210.3980605297286,106.71731740330688,17.03759445911015,164.48447471976564,66.26774047405567,-1.468638446343487,17.218294209005887,7.651199942753582,6.077007510120398,-2.250353892071317,False
HI,110.68824103667717,409.99490950351174,350-5883,no,no,-6.849217326060723,121.41945178936126,88.0348064842764,5.610805920602262,216.5673208958393,114.3558316286749,19.788932847158716,131.49273917000866,138.73651360121957,4.98394054640353,10.66060368198573,10.184475515445321,-4.892557001090344,-3.200198620365729,False
ME,130.28987940628576,412.1246894480705,405-3533,no,yes,2.9787395335585822,206.66049773165096,61.14208820525714,37.9469304244819,219.04880605003652,75.20778315044122,13.960472995357184,153.65009494083955,64.15015345304866,11.325584872112492,8.40435929244872,0.3569470147159651,14.895454583646579,2.1144534263264574,False
GA,149.04347837559192,506.43476459154346,348-4316,no,no,3.380686923884289,179.66585953629792,92.75777776119348,25.975651840808833,174.74244518260892,108.97748721788729,13.557750976366956,152.92601649668424,112.1915685109467,-2.13303555842493,11.187602997780502,5.688001228268471,-3.034485626255161,7.596908592542265,True
NE,131.6215683833104,413.2592743026376,343-5219,yes,no,8.925639009829448,253.58849615013185,95.13177587059646,44.2216375299025,163.21893505665338,88.52666271922996,21.522522372826046,301.65714129370457,101.43519680768361,7.882196914417358,23.073050416672622,3.7626636709294186,3.4026085709766267,6.95962612486669,False
CT,156.3335639299826,502.42154039243263,377-7561,no,no,51.040251314302964,228.64514995558287,95.88845917469963,42.981351941681204,180.87579093774727,74.84286178077491,8.902344294087907,257.2146328392171,47.23684790558892,5.22629734916831,8.365027027249965,5.184104860671621,9.330300199713486,0.2759188958510245,False
IN,142.40273856999195,503.76186100428106,372-4722,no,no,-2.969476644778675,249.28109649602925,81.70799772265939,47.82816555581691,151.20031305324463,83.18575390153651,22.318336269683044,175.4882059048966,112.24249072433302,16.765631511430882,4.40470879127837,-0.2345133720684771,-1.355364671607402,-8.469548209067678,False
NC,92.48580372026882,418.54830932818936,353-5714,no,no,-5.019312918087574,205.19425768190484,139.42049108187996,43.30370242989265,235.97428844710134,123.54936311433092,15.899882135144994,160.68470937083146,102.24844640333724,16.95077039437828,10.394221384000463,6.437232059372807,4.788856004755981,5.772102426390609,False
OR,85.71212868035282,423.3556061428162,418-8450,no,no,-6.842457167611932,227.04442069257203,105.72075455580719,46.271784590386524,152.1503211051381,87.83935303281157,14.36452050596267,192.00578492823388,108.09226701778161,4.79914136333076,8.364858706726586,5.314277117460918,1.8308399726435962,-4.030386739560077,False
KY,53.45242677033884,417.46715994091846,415-1141,no,no,7.366121728197351,151.4882981462372,91.88227579605093,35.45774414392011,224.01688323250642,78.26950331627874,25.375815828482622,177.39870433639751,110.82707695848207,11.057491284985602,0.7724277762146334,0.5056307591511233,3.5909587035416686,2.541892804493056,False
WY,79.86373676831732,414.79828806732996,395-6369,yes,no,-3.89087142138933,287.7453556747643,108.7395636734675,57.94530171617665,174.8245187765184,94.36103511716163,23.31170107194751,276.43320950953796,69.20454612163583,13.690312115292917,11.143365414005961,7.174751008214536,8.56384965986349,-0.6107943571461345,True
WA,144.79269845538357,397.02408126738896,332-7391,no,yes,7.4011493448565355,70.24936947288312,121.11337030520993,17.801087870110834,73.50688700392674,80.417291929578,8.899103518067607,172.38139355080244,93.93515692068874,6.386033484931673,11.37242768107629,14.71349138363178,0.0681495531162799,15.220279485517965,True
NE,49.12795196983669,404.8877647197826,328-8147,no,no,2.625360204310333,221.73693014577873,76.82546006062957,36.195659303511135,165.36555659404107,103.26389111062008,10.497472411125141,177.6664150430139,116.11443359832144,-0.14388246310621078,17.33240455836107,-2.1000724471051058,9.694551839483491,12.289478288423163,False
ME,68.45326730139881,408.64704768447933,395-6913,no,no,1.6495144079698023,172.16409263107454,96.73890070870894,22.483367843838113,152.73694393318618,111.36729534190468,9.275943636147712,229.13440213711812,74.62381668486162,21.827320080921112,25.15221221080403,6.770989316550862,5.8121448742324775,-1.2973644863702587,False
MA,146.28387618778706,413.2096866521441,371-1187,no,no,-1.5343415628014914,201.77557551542102,89.73875357039753,46.60135127241206,296.97238048415164,70.79996401793842,22.925537907228424,228.84433933827935,126.33853626565126,0.9999311218910716,3.981654218533148,7.432467189875087,13.302329365031202,-5.7231888370429,False
MA,112.69037029466675,409.4708240892394,390-1612,no,no,3.303364565011254,207.6420499875121,100.21677550466892,36.9347646760801,198.1604115469271,70.33518605818885,26.856282717322273,287.2442645382812,107.94705250539099,13.590525355721228,17.54881674840504,3.9637015065363927,-0.759731560851884,-3.3321091752666128,False
ND,53.18473076717464,408.32766290415026,344-5967,no,no,24.92264618581599,164.50350019874654,122.51155359563654,34.29354031987117,126.6699595026788,87.99031976260437,9.654272469586328,175.82210721056342,97.07310080097837,4.6720114654441804,5.816471264394032,6.004508094073297,-0.24038345779689863,4.357829620175999,False
NM,68.09131053000836,415.57565683753904,332-1060,no,no,22.15393354265595,258.4619593920195,97.11756473997943,39.66862584487889,262.08291901607294,102.65974095136255,23.688137063279683,231.35631055056243,61.099328969595156,15.060306603647108,4.865780319686618,2.727136921242502,1.4886684730237778,-1.6987438026567467,False
NM,100.0208017720548,514.7220793427014,399-8845,no,no,3.480023933241001,211.25707999097855,90.72687894333123,40.61961221272819,252.1879051271557,78.22629857453859,15.961213863343907,192.22294156385288,79.30690164081321,12.839733380859913,9.439876478180253,7.2810148278712985,-2.713264195868994,-3.5556234885724356,True
MI,130.43486240392792,510.6830114150635,373-1448,no,no,28.280139453894346,176.47676766894054,104.34876142111743,18.255183374800172,228.86276718273695,91.93982287740583,13.418280515454152,330.0108397186149,82.14593810203007,9.645932909851501,5.321472119916785,-6.694756086723638,6.949418032988465,-2.6183639331464095,False
AL,91.65298829898639,414.14197184167193,329-3222,no,no,-3.9916738936941343,149.10964669998194,117.1515155136664,24.78778304499523,150.4541210106738,101.34895410550303,13.311961120254878,190.59216535767058,81.67787202238438,4.579365679320772,2.3894298122474122,12.22444581962219,1.7808007158213541,6.255953566116014,True
WV,111.06247059363844,510.03997014774404,371-6990,yes,no,2.9991338773032563,221.20152863865403,115.55905968981813,35.93794458303856,213.5297564528709,75.83864386692528,16.096278284774503,179.93788171771314,96.68224568978164,0.4592430224205799,0.1114899900246904,-3.5613908144291173,-2.490621048758343,0.6086800545196248,False
MI,76.40373329452954,414.4233250259633,366-7247,no,no,34.680071721857175,153.7495809948617,103.98597073754112,28.51304384152593,126.9338933375543,85.48652122979729,9.231471708215814,211.71049533883377,51.939030153490016,10.064006104969053,17.873984489658362,9.449849749266132,-1.173961785208196,-0.41194272116372854,False
OH,130.2326558801497,420.3215609312359,388-8797,no,yes,2.4445500587890225,229.11633073318586,118.43982061384506,45.80012338300554,247.63647203322498,88.99539832051614,13.654650910267554,205.96057600609802,62.572493087793234,12.954386403765309,18.13429964672365,-0.06975166380221243,-0.5998230566981277,-0.784415083520994,True
VA,85.32692554486393,505.10779559979284,361-5225,no,no,-2.2692992917709325,139.2786715896423,67.21700527520757,18.989285391848426,194.11585628370375,105.68935960747596,16.20256363513658,106.32595460915593,97.17833552938447,2.7216794925488275,10.760948356695636,9.482551017907292,7.618297399407762,0.19034879070628574,False
DE,154.5075725774529,429.07223726633083,364-1134,no,no,-6.045606523404779,197.01230991320935,104.37371521675712,37.87984094460102,187.65442265482017,98.03463501631472,23.97635083316738,189.71979852227838,118.90576352597054,7.595978918270204,3.80586362254677,2.8547072420053086,4.685881275268965,1.1131396421706334,True
WY,77.88350843977923,416.8762873908337,328-8980,no,no,8.675369812571377,123.64128237144014,104.02867069732959,27.263334883183706,173.96080916964362,113.74445464827032,10.444810001432879,259.5363375960118,56.698994253006646,20.929233570029474,13.819840036740061,6.289478219678804,1.4671715559159866,2.4064185675341556,False
OK,77.60140894546801,416.90414626418834,391-1737,no,no,7.733057053817872,253.9366948480641,99.79897905652372,54.71955791377129,186.48623902659,106.86352385044665,19.647176038767032,271.4172364971666,108.9527193974087,16.561188200798206,8.926711306506048,12.600893200249144,0.7435074026251591,-5.241979943214062,False
