state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
WY,80.29098941465386,414.83863045386397,395-6369,yes,no,-3.112697137111464,290.2562845398115,108.791650938774,56.56624137294132,176.05961502121474,95.48882809372931,21.727360857558008,275.1665676076304,69.96363689730866,13.382249692234334,11.254692331204769,6.539800806571629,7.483079727890791,-0.48863548571690757,True
WA,144.63415876430685,399.2192650139112,332-7391,no,yes,5.920919475885229,68.51949557830649,120.29069624416795,16.334870296088667,74.22550960314138,81.3338335436624,8.429282814454085,172.50511484064197,94.94812553655099,6.666826787945339,10.737942144861032,13.170793106905425,0.49651964249302405,12.976223588414372,True
NE,48.502361575869344,406.9102117758261,328-8147,no,no,2.1002881634482664,220.209544116623,75.86036804850366,36.23652744280891,165.17244527523283,103.41111288849606,11.191977928900112,177.63313203441112,115.49154687865715,1.4828940295150312,15.505923646688855,-1.080057957684085,8.197641471586792,10.231582630738531,False
ME,68.76261384111905,408.51763814758345,395-6913,no,no,1.319611526375842,171.77127410485963,96.99112056696715,23.772694275070492,153.22955514654893,109.49383627352374,10.05875490891817,229.0275217096945,74.8990533478893,19.51985606473689,23.121769768643226,5.81679145324069,5.459715899385982,-0.8378915890962069,False
MA,145.82710095022964,413.5677493217153,371-1187,no,no,-1.2274732502411931,201.6404604123368,91.59100285631803,44.119081017929645,298.2779043873213,71.43997121435073,23.50043032578274,227.8754714706235,124.87082901252101,2.815944897512857,5.825323374826518,6.34597375190007,11.353863492024962,-4.37855106963432,False
MA,113.35229623573339,410.5766592713915,390-1612,no,no,2.6426916520090034,209.19363999000967,100.97342040373513,36.871811740864075,199.48832923754168,72.06814884655108,24.967026173857818,285.495411630625,108.15764200431279,13.378420284576983,16.559053398724032,4.170961205229114,0.07221475131849298,-2.06568734021329,False
ND,53.547784613739715,408.2621303233202,344-5967,no,no,24.93811694865279,164.72280015899722,122.60924287650923,33.06483225589694,128.55596760214303,89.3922558100835,10.037417975669063,175.79768576845072,95.65848064078268,5.319609172355344,6.853177011515226,5.2036064752586375,0.4016932337624812,4.086263696140799,False
NM,68.47304842400668,415.46052547003126,332-1060,no,no,22.52314683412476,256.66956751361556,97.89405179198354,40.218900675903114,261.60633521285837,101.72779276109004,23.364509650623745,229.62504844044992,62.47946317567613,14.052245282917687,5.852624255749294,2.9817095369940017,1.7209347784190223,-1.1589950421253974,False
NM,101.21664141764384,513.777663474161,399-8845,no,no,2.784019146592801,211.12566399278285,91.78150315466499,39.655689770182555,251.59032410172455,79.58103885963088,17.004971090675127,192.0583532510823,81.04552131265056,11.993786704687931,10.031901182544203,6.024811862297039,-1.5006113566951949,-2.4444987908579483,True
MI,129.94788992314233,510.5464091320508,373-1448,no,no,28.424111563115478,177.04141413515242,104.27900913689395,20.70014669984014,228.27021374618954,90.75185830192467,14.57462441236332,328.6086717748919,81.31675048162406,10.624746327881201,5.9771776959334275,-3.9558048693789107,6.023534426390772,-2.0946911465171274,False
AL,92.1223906391891,412.9135774733375,329-3222,no,no,-3.1933391149553074,150.86771735998556,114.72121241093312,25.198226435996183,151.36329680853902,101.27916328440242,13.285568896203902,190.39373228613647,82.1422976179075,5.369492543456618,3.5115438497979294,10.779556655697752,1.8566405726570834,5.804762852892812,True
WV,111.04997647491075,510.03197611819525,371-6990,yes,no,2.399307101842605,219.82122291092324,116.0472477518545,36.03635566643084,212.52380516229672,75.87091509354022,16.421022627819603,180.4303053741705,96.94579655182531,2.0093944179364644,2.4891919920197516,-2.4491126515432935,-1.3444968390066743,0.6869440436156998,False
MI,75.92298663562363,414.53866002077064,366-7247,no,no,34.74405737748574,153.81966479588937,103.9887765900329,28.050435073220743,126.22711467004343,85.18921698383784,9.48317736657265,209.788396271067,52.95122412279201,9.869204883975243,16.479187591726692,9.359879799412905,-0.35116942816655694,0.07044582306901703,False
OH,129.78612470411977,419.2572487449887,388-8797,no,yes,1.955640047031218,230.87306458654868,119.75185649107604,44.72809870640443,247.62917762657997,89.79631865641292,15.133720728214044,206.54846080487843,63.65799447023459,12.243509123012247,17.28743971737892,0.7441986689582301,0.2701415546414978,-0.42753206681679523,True
VA,84.66154043589114,506.08623647983427,361-5225,no,no,-1.8154394334167459,140.20293727171384,65.97360422016605,20.08342831347874,194.27268502696302,105.55148768598077,16.276050908109266,106.98076368732474,96.54266842350756,3.1633435940390617,10.828758685356508,7.986040814325834,6.69463791952621,0.35227903256502857,False
DE,154.6060580619623,426.2577898130646,364-1134,no,no,-4.836485218723824,198.28984793056748,103.49897217340569,37.21987275568081,188.30353812385613,99.22770801305178,22.427080666533904,190.9758388178227,118.92461082077644,7.840783134616164,4.824690898037416,3.083765793604247,4.2287050202151715,0.8905117137365068,True
WY,78.30680675182339,416.5010299126669,328-8980,no,no,6.940295850057102,123.77302589715211,103.22293655786368,26.036667906546967,173.7686473357149,112.39556371861626,11.297848001146303,258.26907007680944,57.75919540240531,19.02138685602358,12.635872029392049,6.8315825757430435,1.5997372447327893,2.1251348540273245,False
OK,77.6811271563744,416.5233170113507,391-1737,no,no,6.186445643054297,253.7293558784513,98.43918324521898,52.37364633101703,184.86899122127198,107.89081908035732,18.749740831013625,269.91378919773325,108.16217551792695,15.624950560638563,9.041369045204839,11.480714560199315,1.1088059221001272,-3.5935839545712494,False
